temperature,humidity,moisture,soil_type,crop_type,nitrogen,phosphorous,potassium,fertilizer
11.6,39.5,61.0,Clayey,Chickpea,96.5,133.9,184.6,No Fertilizer Needed
44.0,92.8,24.0,Red,Lentil,51.3,106.4,59.3,Balanced NPK 10-10-10
15.2,49.6,39.2,Loamy,Coconut,88.2,63.3,96.7,Balanced NPK 10-10-10
13.4,79.5,63.2,Red,Banana,28.7,46.8,9.0,MOP (Muriate of Potash)
21.5,31.7,85.6,Red,Coffee,113.8,7.3,47.6,SSP (Single Super Phosphate)
39.3,59.6,59.2,Loamy,Jute,76.7,66.2,219.6,Balanced NPK 10-10-10
34.3,94.1,65.9,Black,Mango,29.0,96.8,193.8,Urea
14.2,34.5,19.8,Black,Wheat,35.9,116.5,129.5,Urea
13.4,52.2,83.6,Clayey,Mothbeans,116.9,19.3,45.0,SSP (Single Super Phosphate)
44.0,54.3,68.9,Black,Chickpea,23.9,97.0,48.4,Urea
17.2,28.0,83.4,Clayey,Chickpea,119.0,90.6,36.3,No Fertilizer Needed
12.6,41.1,31.0,Sandy,Pomegranate,71.7,29.5,205.1,SSP (Single Super Phosphate)
15.3,42.9,15.7,Red,Coffee,98.1,85.9,204.0,No Fertilizer Needed
30.0,97.5,42.1,Clayey,Grapes,125.3,5.4,60.6,SSP (Single Super Phosphate)
19.1,73.3,11.6,Red,Blackgram,114.5,82.7,186.3,No Fertilizer Needed
13.9,55.4,53.3,Red,Rice,48.5,146.2,197.9,No Fertilizer Needed
32.6,73.3,11.8,Red,Pomegranate,76.4,31.7,87.2,SSP (Single Super Phosphate)
21.1,98.3,52.4,Loamy,Papaya,99.7,9.2,21.5,SSP (Single Super Phosphate)
40.2,25.4,51.6,Red,Chickpea,27.3,129.8,143.0,Urea
44.2,41.0,80.5,Red,Pigeonpeas,131.1,49.2,86.2,No Fertilizer Needed
11.5,78.5,81.0,Sandy,Mungbean,59.4,65.1,1.8,MOP (Muriate of Potash)
37.4,67.4,33.8,Red,Apple,19.8,18.4,62.8,DAP (Diammonium Phosphate)
15.0,29.6,39.5,Clayey,Papaya,141.0,123.3,202.3,No Fertilizer Needed
32.5,24.8,48.6,Clayey,Banana,55.7,117.1,184.8,No Fertilizer Needed
28.1,75.5,69.4,Sandy,Jute,60.0,22.6,152.5,SSP (Single Super Phosphate)
17.8,31.6,73.6,Clayey,Banana,67.8,35.9,167.8,SSP (Single Super Phosphate)
32.7,52.4,18.5,Sandy,Papaya,37.8,10.4,2.7,NPK 20-20-20
26.4,71.8,31.3,Red,Orange,30.9,133.6,203.4,Urea
37.9,40.0,55.7,Sandy,Wheat,7.4,99.3,91.8,Urea
31.0,58.8,51.1,Clayey,Chickpea,109.9,127.4,161.2,No Fertilizer Needed
34.6,62.1,20.6,Black,Sugarcane,8.8,113.1,184.8,Urea
34.8,42.6,75.4,Clayey,Groundnut,71.7,47.5,125.0,Balanced NPK 10-10-10
41.1,29.8,28.5,Black,Banana,16.9,112.5,94.1,Urea
31.7,45.1,29.0,Loamy,Chickpea,49.3,97.3,102.9,No Fertilizer Needed
11.6,53.3,30.1,Sandy,Papaya,27.9,77.4,66.1,Urea
31.1,89.4,39.0,Sandy,Mango,93.4,69.4,109.0,Balanced NPK 10-10-10
17.6,30.8,35.5,Loamy,Pomegranate,143.1,122.2,14.6,MOP (Muriate of Potash)
14.8,59.7,22.0,Loamy,Lentil,13.9,143.3,141.6,Urea
29.7,35.1,69.6,Red,Papaya,36.1,122.4,138.2,Urea
30.3,26.6,46.1,Loamy,Lentil,7.5,111.4,150.8,Urea
40.2,85.8,62.5,Loamy,Maize,96.3,97.8,0.5,MOP (Muriate of Potash)
40.1,76.5,28.2,Loamy,Groundnut,134.5,87.3,41.4,No Fertilizer Needed
21.5,57.7,35.7,Loamy,Maize,30.1,71.0,81.5,Urea
15.0,65.0,56.0,Sandy,Orange,60.4,1.6,158.3,SSP (Single Super Phosphate)
32.5,57.4,32.0,Sandy,Orange,86.9,50.8,124.3,Balanced NPK 10-10-10
27.8,97.8,47.6,Sandy,Wheat,33.8,34.0,93.9,DAP (Diammonium Phosphate)
18.8,93.1,26.4,Black,Lentil,52.8,34.7,40.0,SSP (Single Super Phosphate)
43.2,57.7,32.8,Black,Coconut,5.9,70.1,22.8,MOP (Muriate of Potash)
42.0,57.1,38.3,Red,Pomegranate,91.4,79.0,65.7,Balanced NPK 10-10-10
17.0,62.7,84.0,Clayey,Coffee,78.7,56.2,117.1,Balanced NPK 10-10-10
15.3,46.2,88.1,Clayey,Groundnut,40.8,71.1,208.2,Balanced NPK 10-10-10
36.3,39.7,33.6,Black,Apple,42.7,73.5,189.2,Balanced NPK 10-10-10
20.9,41.5,33.7,Clayey,Groundnut,14.1,81.6,142.7,Urea
11.3,32.1,58.3,Clayey,Groundnut,145.6,110.5,108.0,No Fertilizer Needed
28.4,26.7,60.9,Loamy,Orange,5.9,70.8,157.5,Urea
31.0,39.0,67.8,Sandy,Pigeonpeas,133.0,91.7,96.9,No Fertilizer Needed
12.9,69.4,68.7,Sandy,Rice,51.2,8.3,67.5,SSP (Single Super Phosphate)
30.3,76.2,88.4,Red,Coffee,125.0,126.6,26.2,MOP (Muriate of Potash)
36.9,56.8,39.7,Red,Mothbeans,91.2,50.8,151.5,Balanced NPK 10-10-10
30.4,60.4,14.8,Clayey,Papaya,106.9,12.3,22.7,SSP (Single Super Phosphate)
37.4,76.7,70.6,Black,Maize,71.2,16.7,130.8,SSP (Single Super Phosphate)
30.8,25.8,67.7,Sandy,Pomegranate,144.0,101.3,114.8,No Fertilizer Needed
31.3,73.5,68.2,Clayey,Coconut,37.5,101.6,197.4,Urea
38.6,47.0,11.9,Sandy,Mango,99.7,20.8,82.5,SSP (Single Super Phosphate)
28.8,99.3,33.8,Sandy,Cotton,80.7,130.5,119.6,No Fertilizer Needed
43.1,28.2,41.4,Black,Orange,39.1,142.7,157.5,Urea
14.7,43.4,54.4,Loamy,Coconut,3.6,34.5,134.4,DAP (Diammonium Phosphate)
44.7,74.8,59.9,Clayey,Jute,124.6,20.1,184.5,SSP (Single Super Phosphate)
10.2,34.0,29.8,Red,Cotton,109.3,42.0,67.1,No Fertilizer Needed
36.3,78.8,61.4,Clayey,Mungbean,56.9,10.0,128.6,SSP (Single Super Phosphate)
27.6,66.3,88.5,Loamy,Coconut,33.0,71.1,99.1,Urea
11.6,93.6,27.2,Loamy,Jute,19.1,135.5,128.3,Urea
34.0,38.5,64.5,Red,Groundnut,12.5,5.6,157.9,DAP (Diammonium Phosphate)
40.4,59.7,68.8,Red,Apple,63.7,71.8,64.4,Balanced NPK 10-10-10
33.4,71.6,28.4,Clayey,Mothbeans,134.9,100.1,29.0,MOP (Muriate of Potash)
25.9,74.7,89.0,Loamy,Rice,89.1,60.5,65.0,Balanced NPK 10-10-10
22.3,91.5,62.7,Loamy,Coconut,51.6,107.9,212.6,No Fertilizer Needed
24.9,31.7,27.8,Sandy,Coffee,30.0,63.5,97.8,Urea
15.1,31.9,47.2,Red,Grapes,34.1,13.0,113.3,DAP (Diammonium Phosphate)
23.1,41.8,88.8,Red,Mungbean,135.5,78.5,136.7,No Fertilizer Needed
23.2,20.2,28.6,Sandy,Sugarcane,27.0,49.0,167.0,Urea
41.3,64.7,54.8,Loamy,Maize,126.8,123.5,121.8,No Fertilizer Needed
10.6,31.1,71.6,Sandy,Lentil,82.6,40.0,141.7,Balanced NPK 10-10-10
11.9,68.6,62.8,Clayey,Grapes,140.9,46.9,63.6,No Fertilizer Needed
30.6,31.7,67.6,Loamy,Grapes,7.3,93.9,96.6,Urea
10.9,27.6,25.3,Clayey,Mango,119.4,107.9,123.1,No Fertilizer Needed
36.0,62.5,50.0,Sandy,Mothbeans,34.4,60.2,16.6,MOP (Muriate of Potash)
26.1,72.7,35.6,Black,Apple,63.0,3.2,116.4,SSP (Single Super Phosphate)
37.0,20.7,38.8,Loamy,Mango,16.2,143.4,12.4,MOP (Muriate of Potash)
14.5,45.8,36.2,Sandy,Papaya,22.4,46.6,164.5,Urea
36.2,60.9,82.9,Sandy,Grapes,142.5,25.9,16.8,SSP (Single Super Phosphate)
31.5,44.2,71.4,Black,Papaya,92.5,133.2,89.6,No Fertilizer Needed
28.0,49.7,43.1,Black,Mothbeans,29.9,13.1,158.2,DAP (Diammonium Phosphate)
39.0,92.9,12.8,Loamy,Papaya,88.6,121.7,162.8,No Fertilizer Needed
30.8,48.4,32.8,Red,Orange,131.4,18.6,178.5,SSP (Single Super Phosphate)
27.8,68.0,55.5,Loamy,Grapes,137.3,11.8,151.8,SSP (Single Super Phosphate)
35.7,91.8,18.8,Sandy,Jute,37.8,53.2,131.6,Urea
37.7,84.5,82.2,Red,Cotton,54.2,0.2,163.9,SSP (Single Super Phosphate)
38.1,95.8,86.2,Loamy,Groundnut,105.6,62.8,50.1,No Fertilizer Needed
35.5,37.4,62.4,Black,Blackgram,112.1,123.5,10.2,MOP (Muriate of Potash)
19.6,69.0,56.1,Sandy,Banana,98.6,147.0,91.6,No Fertilizer Needed
22.0,80.6,61.3,Loamy,Orange,128.3,3.4,177.9,SSP (Single Super Phosphate)
23.9,37.7,15.8,Clayey,Chickpea,82.9,28.4,153.1,SSP (Single Super Phosphate)
18.6,72.1,64.9,Red,Grapes,64.7,135.8,1.8,MOP (Muriate of Potash)
16.0,93.3,12.0,Sandy,Sugarcane,63.7,36.4,91.8,SSP (Single Super Phosphate)
18.5,31.6,45.3,Clayey,Cotton,65.5,27.4,82.3,SSP (Single Super Phosphate)
13.5,24.0,47.9,Sandy,Papaya,53.0,12.1,153.7,SSP (Single Super Phosphate)
18.3,84.3,47.4,Loamy,Rice,55.6,45.0,23.4,MOP (Muriate of Potash)
11.3,87.8,34.8,Clayey,Wheat,92.1,79.0,58.9,Balanced NPK 10-10-10
24.3,84.3,54.9,Black,Banana,43.6,23.9,194.4,SSP (Single Super Phosphate)
44.0,50.9,81.0,Loamy,Orange,145.0,9.7,139.9,SSP (Single Super Phosphate)
14.1,89.8,69.9,Red,Chickpea,52.7,23.1,57.5,SSP (Single Super Phosphate)
12.9,66.0,55.7,Clayey,Grapes,129.8,20.6,54.9,SSP (Single Super Phosphate)
32.8,83.2,59.5,Red,Groundnut,66.6,114.1,184.6,No Fertilizer Needed
32.7,63.2,65.2,Loamy,Papaya,50.7,8.7,121.6,SSP (Single Super Phosphate)
41.2,58.8,31.4,Red,Mungbean,87.9,133.9,9.0,MOP (Muriate of Potash)
15.6,42.0,49.1,Sandy,Mungbean,126.0,101.6,61.4,No Fertilizer Needed
10.9,36.3,10.8,Clayey,Groundnut,76.0,40.3,217.6,Balanced NPK 10-10-10
39.1,49.9,33.6,Black,Mango,91.5,106.5,20.4,MOP (Muriate of Potash)
12.2,44.6,70.6,Clayey,Sugarcane,124.3,97.0,79.4,No Fertilizer Needed
32.9,53.8,29.7,Loamy,Coffee,36.6,147.5,176.1,Urea
18.6,58.6,16.0,Red,Mothbeans,103.5,28.3,213.1,SSP (Single Super Phosphate)
36.2,40.0,54.6,Loamy,Jute,26.3,135.8,208.0,Urea
12.7,27.1,67.3,Sandy,Coffee,79.3,119.5,195.3,No Fertilizer Needed
22.6,52.4,49.4,Clayey,Cotton,25.3,80.2,103.8,Urea
19.6,71.1,19.9,Black,Coffee,142.7,137.0,68.7,No Fertilizer Needed
39.4,36.9,78.2,Clayey,Mungbean,137.1,76.1,19.5,MOP (Muriate of Potash)
29.5,24.7,34.7,Black,Sugarcane,114.5,16.5,71.9,SSP (Single Super Phosphate)
17.4,21.7,18.4,Black,Apple,44.4,122.6,100.9,No Fertilizer Needed
39.3,92.9,47.7,Loamy,Papaya,143.5,92.0,145.2,No Fertilizer Needed
38.8,63.2,83.4,Loamy,Blackgram,50.3,106.8,158.6,No Fertilizer Needed
14.2,20.5,75.4,Clayey,Orange,77.4,88.0,65.1,Balanced NPK 10-10-10
21.8,92.7,51.7,Loamy,Pigeonpeas,114.5,145.6,72.8,No Fertilizer Needed
36.4,87.6,39.1,Sandy,Orange,86.8,113.8,138.2,No Fertilizer Needed
41.1,79.8,22.3,Loamy,Apple,114.3,132.1,126.8,No Fertilizer Needed
20.6,42.5,52.7,Sandy,Pigeonpeas,149.2,51.0,171.5,No Fertilizer Needed
19.7,56.6,41.7,Red,Maize,68.3,143.4,115.0,No Fertilizer Needed
18.7,93.7,60.4,Clayey,Orange,45.2,78.0,167.2,Balanced NPK 10-10-10
40.8,43.9,67.2,Loamy,Apple,107.6,6.4,72.1,SSP (Single Super Phosphate)
42.3,66.2,65.0,Sandy,Groundnut,79.6,139.4,11.5,MOP (Muriate of Potash)
11.1,95.8,66.0,Clayey,Jute,81.5,54.2,210.4,Balanced NPK 10-10-10
44.4,31.6,28.0,Black,Banana,68.2,46.0,89.6,Balanced NPK 10-10-10
31.9,45.6,81.0,Sandy,Wheat,81.6,37.2,93.3,SSP (Single Super Phosphate)
35.2,36.5,42.6,Red,Blackgram,116.9,40.8,133.0,No Fertilizer Needed
20.2,53.3,43.5,Clayey,Pigeonpeas,63.2,86.5,11.7,MOP (Muriate of Potash)
38.0,94.9,62.8,Black,Maize,6.8,47.8,125.1,Urea
27.2,37.1,31.1,Red,Orange,28.3,84.0,0.3,MOP (Muriate of Potash)
28.3,50.8,16.2,Loamy,Groundnut,82.0,127.2,14.8,MOP (Muriate of Potash)
44.2,70.7,17.7,Red,Blackgram,15.3,60.1,130.4,Urea
10.3,56.6,32.4,Clayey,Coffee,40.4,69.5,161.2,Balanced NPK 10-10-10
20.5,39.8,27.1,Red,Blackgram,19.7,19.6,139.8,DAP (Diammonium Phosphate)
43.1,92.8,34.0,Red,Pomegranate,37.1,64.9,85.6,Urea
12.6,40.1,53.6,Sandy,Apple,129.7,74.0,47.6,No Fertilizer Needed
30.7,85.4,26.3,Red,Papaya,71.9,104.9,12.9,MOP (Muriate of Potash)
29.7,21.6,88.1,Black,Orange,6.2,68.2,185.1,Urea
41.8,56.1,16.6,Sandy,Mango,44.9,81.1,140.6,No Fertilizer Needed
41.4,79.8,89.6,Clayey,Chickpea,87.7,121.0,41.2,Balanced NPK 10-10-10
43.9,59.6,44.0,Black,Chickpea,35.5,116.8,31.5,Urea
16.1,42.3,21.1,Black,Pomegranate,63.5,28.3,167.5,SSP (Single Super Phosphate)
21.7,35.9,76.2,Clayey,Cotton,26.2,70.3,152.7,Urea
35.0,64.1,24.5,Red,Jute,13.6,51.6,35.7,Urea
44.6,72.1,66.9,Loamy,Pigeonpeas,124.7,4.9,174.1,SSP (Single Super Phosphate)
29.3,94.5,66.7,Clayey,Blackgram,105.6,126.7,102.0,No Fertilizer Needed
13.0,24.9,14.7,Sandy,Jute,56.1,33.9,132.9,SSP (Single Super Phosphate)
11.7,42.2,57.1,Loamy,Apple,69.7,73.6,109.1,Balanced NPK 10-10-10
25.2,81.4,34.7,Clayey,Sugarcane,58.0,115.3,118.8,No Fertilizer Needed
31.4,98.1,14.7,Loamy,Apple,9.2,65.6,39.5,Urea
23.9,83.4,32.1,Loamy,Rice,128.3,17.2,12.2,SSP (Single Super Phosphate)
11.8,90.9,62.3,Red,Papaya,129.1,57.2,128.2,No Fertilizer Needed
41.4,50.9,32.0,Loamy,Cotton,143.8,135.6,4.2,MOP (Muriate of Potash)
44.3,61.6,26.0,Sandy,Maize,33.0,21.1,189.8,DAP (Diammonium Phosphate)
10.6,28.5,58.6,Black,Sugarcane,21.2,24.2,156.7,DAP (Diammonium Phosphate)
23.7,74.3,18.1,Clayey,Grapes,0.1,6.9,75.9,DAP (Diammonium Phosphate)
18.6,72.1,78.9,Red,Coconut,55.0,143.3,99.1,No Fertilizer Needed
30.1,31.3,16.7,Red,Sugarcane,120.6,7.6,119.5,SSP (Single Super Phosphate)
25.1,20.5,14.2,Clayey,Papaya,15.0,144.9,56.0,Urea
27.1,69.9,60.1,Black,Rice,96.7,53.4,45.2,Balanced NPK 10-10-10
19.0,55.0,10.1,Loamy,Pomegranate,107.9,106.1,166.3,No Fertilizer Needed
36.8,22.1,55.7,Loamy,Blackgram,133.6,63.9,98.7,No Fertilizer Needed
43.8,95.9,55.5,Red,Jute,19.3,57.6,87.6,Urea
43.5,23.7,57.0,Black,Grapes,60.0,99.2,74.3,Balanced NPK 10-10-10
18.1,73.2,51.5,Clayey,Orange,127.4,63.4,61.4,No Fertilizer Needed
44.7,64.4,18.8,Black,Apple,131.6,20.2,60.0,SSP (Single Super Phosphate)
23.2,75.0,48.5,Clayey,Jute,119.2,2.8,44.0,SSP (Single Super Phosphate)
39.9,29.8,47.8,Clayey,Mango,75.8,121.3,173.2,No Fertilizer Needed
35.9,71.1,21.5,Loamy,Rice,88.9,148.3,12.9,MOP (Muriate of Potash)
43.8,63.3,32.1,Clayey,Apple,141.6,4.4,54.5,SSP (Single Super Phosphate)
37.5,59.7,40.3,Red,Sugarcane,10.5,51.5,153.4,Urea
15.7,65.4,18.7,Sandy,Coffee,147.7,138.8,82.3,No Fertilizer Needed
19.4,41.6,22.9,Clayey,Wheat,34.6,18.9,212.5,DAP (Diammonium Phosphate)
41.0,31.3,39.6,Clayey,Jute,100.7,132.3,175.4,No Fertilizer Needed
31.0,56.3,49.9,Loamy,Papaya,59.3,50.8,181.0,Balanced NPK 10-10-10
36.2,49.2,74.8,Loamy,Blackgram,14.7,135.6,34.3,Urea
10.2,39.8,45.5,Black,Sugarcane,144.5,135.7,116.5,No Fertilizer Needed
43.8,70.7,34.7,Red,Chickpea,38.2,33.5,59.5,DAP (Diammonium Phosphate)
22.2,85.2,49.4,Black,Blackgram,64.6,20.0,212.7,SSP (Single Super Phosphate)
16.4,86.3,22.6,Loamy,Wheat,55.6,132.8,65.3,Balanced NPK 10-10-10
43.1,59.9,79.4,Red,Sugarcane,76.7,104.1,53.1,Balanced NPK 10-10-10
24.2,43.9,21.6,Sandy,Rice,13.4,8.2,25.4,NPK 20-20-20
39.6,76.5,63.7,Red,Wheat,44.5,10.9,66.4,SSP (Single Super Phosphate)
23.0,49.8,17.0,Black,Coconut,45.8,11.8,136.5,SSP (Single Super Phosphate)
43.1,30.0,67.0,Black,Mungbean,13.6,1.9,122.4,DAP (Diammonium Phosphate)
31.3,36.4,46.9,Sandy,Groundnut,15.5,38.3,214.9,DAP (Diammonium Phosphate)
40.2,89.4,38.1,Sandy,Chickpea,143.0,20.9,210.6,SSP (Single Super Phosphate)
40.3,50.1,37.6,Clayey,Jute,54.2,77.8,195.2,Balanced NPK 10-10-10
20.2,88.0,69.2,Sandy,Grapes,102.4,73.1,97.3,No Fertilizer Needed
31.9,79.9,43.1,Black,Apple,129.7,113.9,88.9,No Fertilizer Needed
32.1,30.5,32.2,Loamy,Rice,64.8,34.6,210.9,SSP (Single Super Phosphate)
37.8,57.5,83.6,Sandy,Cotton,129.8,126.7,209.0,No Fertilizer Needed
30.8,35.2,56.6,Red,Rice,128.8,129.6,116.3,No Fertilizer Needed
16.3,80.3,44.4,Clayey,Mungbean,51.1,23.6,181.7,SSP (Single Super Phosphate)
29.9,98.1,72.1,Sandy,Mungbean,135.9,60.1,201.4,No Fertilizer Needed
25.7,37.6,19.9,Red,Banana,71.5,126.3,198.5,No Fertilizer Needed
11.8,57.4,28.4,Clayey,Groundnut,57.6,73.6,40.9,Balanced NPK 10-10-10
43.2,81.8,62.3,Black,Sugarcane,72.8,47.3,188.5,Balanced NPK 10-10-10
15.2,70.7,15.1,Clayey,Apple,29.4,18.5,160.8,DAP (Diammonium Phosphate)
42.6,84.7,24.3,Loamy,Jute,98.8,16.8,31.0,SSP (Single Super Phosphate)
26.7,56.1,74.4,Clayey,Mango,62.8,53.8,66.1,Balanced NPK 10-10-10
23.2,56.3,20.4,Loamy,Apple,62.5,1.3,142.4,SSP (Single Super Phosphate)
37.6,82.3,32.3,Sandy,Coconut,113.1,105.0,179.3,No Fertilizer Needed
43.8,49.1,78.4,Red,Lentil,69.3,90.9,172.2,No Fertilizer Needed
17.9,32.1,18.3,Clayey,Mothbeans,43.7,5.4,138.4,SSP (Single Super Phosphate)
34.0,69.9,55.4,Red,Coffee,3.7,101.9,113.4,Urea
16.9,46.1,28.4,Clayey,Groundnut,91.2,109.6,28.1,MOP (Muriate of Potash)
34.7,91.8,47.4,Black,Banana,74.2,28.9,118.6,SSP (Single Super Phosphate)
21.8,89.8,83.8,Loamy,Coffee,63.3,50.8,98.7,Balanced NPK 10-10-10
31.9,63.6,88.0,Red,Maize,36.3,92.8,154.9,Urea
39.2,70.8,67.8,Loamy,Maize,55.7,7.4,85.7,SSP (Single Super Phosphate)
36.9,37.4,41.8,Sandy,Pomegranate,34.0,86.0,174.2,Urea
14.9,92.0,21.9,Red,Papaya,110.1,98.8,215.1,No Fertilizer Needed
27.7,70.8,80.7,Clayey,Apple,122.2,61.1,164.3,No Fertilizer Needed
16.7,77.9,14.9,Red,Wheat,96.9,73.2,188.7,Balanced NPK 10-10-10
11.3,71.0,34.1,Sandy,Blackgram,10.8,83.1,212.1,Urea
30.6,73.2,45.8,Sandy,Pigeonpeas,57.3,138.3,106.0,No Fertilizer Needed
31.9,82.2,46.8,Red,Lentil,136.2,97.2,213.5,No Fertilizer Needed
27.0,85.3,53.9,Sandy,Maize,139.7,57.2,98.4,No Fertilizer Needed
24.9,50.8,71.7,Black,Banana,60.4,135.8,37.5,Balanced NPK 10-10-10
33.1,39.6,14.3,Loamy,Blackgram,84.2,76.9,170.7,Balanced NPK 10-10-10
38.9,47.6,73.4,Loamy,Papaya,38.0,29.6,150.1,DAP (Diammonium Phosphate)
10.5,74.6,69.6,Sandy,Pigeonpeas,146.3,115.3,0.3,MOP (Muriate of Potash)
25.4,26.6,12.1,Loamy,Lentil,87.6,12.8,57.4,SSP (Single Super Phosphate)
37.0,69.7,47.4,Red,Orange,15.1,98.1,58.6,Urea
42.1,97.7,54.3,Red,Mango,105.9,101.6,214.2,No Fertilizer Needed
15.8,67.5,39.9,Clayey,Blackgram,31.7,104.0,5.0,MOP (Muriate of Potash)
11.3,76.5,45.5,Red,Pigeonpeas,112.9,64.3,74.2,No Fertilizer Needed
22.8,24.6,52.5,Loamy,Coconut,142.1,146.1,41.1,No Fertilizer Needed
15.1,82.9,10.9,Black,Papaya,67.6,67.3,140.8,Balanced NPK 10-10-10
10.9,66.9,72.8,Red,Coffee,47.1,112.4,168.6,No Fertilizer Needed
14.9,81.1,52.5,Black,Blackgram,0.2,100.9,122.3,Urea
17.6,29.5,26.3,Clayey,Pomegranate,130.6,109.7,124.1,No Fertilizer Needed
28.5,80.9,64.5,Black,Papaya,40.1,74.4,212.4,Balanced NPK 10-10-10
24.7,84.0,51.4,Red,Groundnut,38.3,54.6,68.5,Urea
22.1,70.6,38.5,Black,Mungbean,106.4,58.3,160.0,No Fertilizer Needed
38.8,92.1,38.9,Loamy,Grapes,37.6,26.4,157.6,DAP (Diammonium Phosphate)
37.2,36.9,33.3,Black,Maize,42.2,60.7,24.9,MOP (Muriate of Potash)
41.4,60.4,43.1,Red,Banana,13.7,37.8,53.3,DAP (Diammonium Phosphate)
24.1,62.2,36.7,Red,Wheat,4.8,114.1,6.4,MOP (Muriate of Potash)
42.3,90.8,17.1,Loamy,Apple,60.1,85.9,130.5,No Fertilizer Needed
28.7,85.8,34.6,Black,Jute,13.6,110.6,202.9,Urea
22.1,91.0,49.8,Black,Sugarcane,144.1,58.7,7.4,MOP (Muriate of Potash)
31.9,88.1,40.4,Loamy,Sugarcane,21.5,65.6,131.9,Urea
18.1,83.5,20.1,Loamy,Banana,91.3,2.4,136.6,SSP (Single Super Phosphate)
36.7,24.2,57.0,Sandy,Jute,86.1,111.7,53.3,Balanced NPK 10-10-10
19.8,36.9,20.5,Clayey,Cotton,37.8,41.6,107.2,Urea
41.4,43.5,45.9,Sandy,Lentil,123.8,146.8,146.3,No Fertilizer Needed
12.1,71.8,54.9,Sandy,Chickpea,20.7,124.3,152.8,Urea
11.6,20.8,67.2,Sandy,Pigeonpeas,113.0,127.0,4.8,MOP (Muriate of Potash)
19.2,65.3,38.2,Red,Rice,126.1,41.0,124.1,No Fertilizer Needed
38.0,82.7,30.5,Black,Grapes,17.5,86.8,165.8,Urea
21.2,56.0,50.5,Black,Mango,1.1,62.8,78.4,Urea
15.7,40.2,27.4,Sandy,Banana,2.6,103.5,10.0,MOP (Muriate of Potash)
43.2,99.5,81.1,Clayey,Chickpea,48.8,93.6,182.3,No Fertilizer Needed
28.2,70.9,72.8,Black,Lentil,43.5,65.0,12.6,MOP (Muriate of Potash)
26.4,33.5,18.3,Black,Pigeonpeas,79.2,27.8,32.3,SSP (Single Super Phosphate)
11.7,37.7,32.8,Black,Coconut,81.7,4.9,69.5,SSP (Single Super Phosphate)
35.1,51.2,38.8,Loamy,Cotton,31.1,102.6,180.7,Urea
19.9,68.2,38.2,Red,Papaya,93.5,10.6,151.8,SSP (Single Super Phosphate)
17.8,29.1,80.6,Clayey,Pigeonpeas,95.1,143.1,59.6,Balanced NPK 10-10-10
38.4,76.8,23.2,Loamy,Lentil,33.3,47.5,140.4,Urea
20.0,26.1,51.7,Clayey,Blackgram,27.1,103.0,69.7,Urea
10.1,52.2,77.5,Loamy,Blackgram,14.8,147.3,42.3,Urea
12.1,34.4,47.0,Loamy,Rice,120.5,41.3,174.9,No Fertilizer Needed
35.7,21.7,34.1,Loamy,Sugarcane,116.5,64.6,58.0,No Fertilizer Needed
25.6,93.8,33.1,Sandy,Sugarcane,22.8,20.7,48.9,DAP (Diammonium Phosphate)
23.1,57.9,23.6,Sandy,Mango,17.5,97.0,21.8,MOP (Muriate of Potash)
20.4,80.1,82.1,Clayey,Papaya,41.5,140.7,170.8,No Fertilizer Needed
37.1,64.6,55.7,Loamy,Blackgram,62.0,45.6,166.2,Balanced NPK 10-10-10
12.4,87.8,79.0,Loamy,Maize,118.1,145.5,203.2,No Fertilizer Needed
22.0,68.4,26.0,Black,Lentil,113.1,5.2,166.4,SSP (Single Super Phosphate)
25.7,73.7,54.2,Red,Papaya,130.9,107.2,138.1,No Fertilizer Needed
41.2,99.5,77.3,Black,Papaya,78.9,46.5,118.1,Balanced NPK 10-10-10
42.9,89.2,82.1,Clayey,Maize,22.1,13.9,108.3,DAP (Diammonium Phosphate)
27.8,25.8,73.7,Loamy,Mothbeans,108.7,32.5,41.9,SSP (Single Super Phosphate)
42.1,94.1,20.9,Clayey,Coffee,145.0,35.3,0.9,SSP (Single Super Phosphate)
41.2,63.0,58.7,Red,Banana,28.1,137.5,132.5,Urea
32.0,70.3,43.0,Black,Mango,101.4,141.6,102.6,No Fertilizer Needed
28.6,30.6,64.7,Black,Maize,50.6,118.0,91.3,No Fertilizer Needed
40.4,67.9,74.8,Loamy,Grapes,104.7,13.7,84.3,SSP (Single Super Phosphate)
19.2,61.0,44.4,Black,Jute,91.4,64.2,1.1,MOP (Muriate of Potash)
36.6,93.5,11.3,Black,Groundnut,119.9,28.1,176.8,SSP (Single Super Phosphate)
35.7,89.2,26.8,Loamy,Rice,83.3,135.7,20.1,MOP (Muriate of Potash)
19.2,71.2,72.1,Red,Jute,118.1,136.5,170.2,No Fertilizer Needed
32.4,50.2,90.0,Clayey,Grapes,119.2,11.1,184.7,SSP (Single Super Phosphate)
38.5,84.3,59.3,Black,Apple,85.2,111.7,182.8,No Fertilizer Needed
14.8,49.3,57.5,Sandy,Coconut,57.3,116.9,152.7,No Fertilizer Needed
30.4,77.9,17.1,Sandy,Coconut,101.8,64.3,31.3,No Fertilizer Needed
33.5,88.7,76.7,Clayey,Sugarcane,108.1,110.0,90.6,No Fertilizer Needed
39.4,98.5,62.7,Clayey,Maize,123.8,105.6,4.1,MOP (Muriate of Potash)
34.8,92.8,34.2,Clayey,Pomegranate,74.0,105.9,197.9,No Fertilizer Needed
